cell_id,session_date,direction,entry_minute,entry_price,shares,gross,holding_minutes,exit_minute,exit_price,exit_reason
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-23,short,31,264.12,3265,-6627.94999999991,30.0,61,266.15,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-27,short,31,263.87,3254,-4262.740000000005,30.0,61,265.18,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-27,short,301,263.34,3254,-2782.1700000000596,60.0,361,264.195,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-28,short,151,260.57,3360,-369.60000000004584,30.0,181,260.68,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-28,short,361,260.12,3360,369.60000000004584,30.0,390,260.01,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-29,long,31,264.9886,3323,5537.447199999853,360.0,390,266.655,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-03,short,61,264.25,2959,-2574.3300000000136,30.0,91,265.12,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-03,short,121,263.39,2959,-1213.1900000000721,150.0,271,263.8,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-06,long,91,265.66,3193,9738.649999999852,300.0,390,268.71,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-09,long,31,273.15,3100,-867.9999999999088,240.0,271,272.87,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-12,short,31,274.98,2988,-7164.92519999998,30.0,61,277.3779,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-18,short,181,278.94,3408,-204.48000000000775,90.0,271,279.0,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-20,long,121,279.09,3613,-144.51999999986856,30.0,151,279.05,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-20,long,181,279.48,3613,11561.599999999964,210.0,390,282.68,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-23,long,31,285.81,3526,6558.360000000048,300.0,331,287.67,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-23,long,361,288.265,3526,2450.5699999999765,30.0,390,288.96,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-25,short,31,281.88,3455,-2832.754500000064,60.0,91,282.6999,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-27,long,61,294.63,3525,-3383.9999999999277,30.0,91,293.67,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-27,long,151,295.725,3525,1921.1249999998615,240.0,390,296.27,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-01-31,long,61,291.98,3260,2869.1259999999024,300.0,361,292.8601,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-01,long,331,298.8,3173,6946.014299999987,60.0,390,300.9891,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-02,long,61,308.9701,2993,-808.4093000000368,270.0,331,308.7,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-07,long,211,309.43,2453,-10032.77000000008,30.0,241,305.34,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-07,long,301,306.46,2453,9419.520000000077,90.0,390,310.3,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-08,short,91,306.14,2455,4369.899999999929,300.0,390,304.36,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-13,long,31,302.555,2545,-598.0750000000346,30.0,61,302.32,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-13,long,91,303.4499,2545,229.30450000001753,240.0,331,303.54,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-14,long,31,305.76,2500,-5974.999999999966,60.0,91,303.37,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-17,short,31,299.48,2459,-2212.8541000000055,30.0,61,300.3799,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-17,short,121,298.71,2459,-1372.1219999999823,60.0,181,299.268,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-17,short,211,298.55,2459,-1086.3862000000022,60.0,271,298.9918,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-02-21,short,301,294.5699,2621,-209.942099999893,30.0,331,294.65,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-01,short,61,291.28,3599,-2915.1900000000096,30.0,91,292.09,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-01,short,121,290.965,3599,-4624.715000000092,30.0,151,292.25,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-01,short,301,290.9,3599,-467.869999999984,90.0,390,291.03,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-02,long,361,293.36,3794,948.5000000000003,30.0,390,293.61,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-03,long,31,296.65,3632,-363.1999999998761,60.0,91,296.55,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-03,long,151,297.63,3632,7526.956800000058,240.0,390,299.7024,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-06,long,61,302.76,3252,-2699.1599999999453,150.0,211,301.93,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-07,short,61,297.98,3408,-4157.759999999899,120.0,181,299.2,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-07,short,241,297.87,3408,5418.7200000001085,150.0,390,296.28,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-09,long,31,300.24,3451,-2036.0900000001109,30.0,61,299.65,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-09,long,91,299.94,3451,-1932.5600000000077,30.0,121,299.38,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-09,short,271,295.15,3451,8075.685099999827,120.0,390,292.8099,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-10,short,61,290.4,3576,-7402.32000000018,30.0,91,292.47,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-10,short,181,290.6001,3576,7384.797599999893,210.0,390,288.535,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-13,long,31,290.27,3552,-3267.8399999998546,30.0,61,289.35,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-13,long,91,291.18,3552,-1704.9600000000646,300.0,390,290.7,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-14,long,31,295.83,3780,1514.267999999992,210.0,241,296.2306,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-16,long,31,299.42,3385,203.10000000000707,30.0,61,299.48,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-16,long,91,301.99,3385,16518.79999999998,300.0,390,306.87,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-17,short,121,304.2101,3154,-914.344599999964,30.0,151,304.5,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-20,short,31,302.8,3143,-3300.1500000000356,30.0,61,303.85,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-23,long,61,312.08,3040,-1489.2959999999312,180.0,241,311.5901,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-27,short,211,308.42,3170,-1236.2999999999565,30.0,241,308.81,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-28,short,31,306.08,3286,-690.0600000001202,90.0,121,306.29,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-28,short,181,305.834,3286,-496.18600000003437,60.0,241,305.985,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-28,short,271,304.81,3286,-2464.500000000001,30.0,301,305.56,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-31,long,61,317.49,3624,2772.3599999999506,60.0,121,318.255,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-03-31,long,151,318.695,3624,8896.91999999994,240.0,390,321.15,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-05,short,31,317.3,3655,5445.950000000032,300.0,331,315.81,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-05,short,361,315.4,3655,-1809.2250000000165,30.0,390,315.895,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-06,long,241,317.54,4362,2595.3899999998685,150.0,390,318.135,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-10,short,31,313.65,4444,-4044.04000000011,60.0,91,314.56,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-11,short,31,316.82,4345,1173.14999999992,30.0,61,316.55,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-11,short,91,315.53,4345,-2085.600000000077,90.0,181,316.01,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-12,short,361,312.83,4474,-178.96000000009224,30.0,390,312.87,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-13,long,61,317.205,4562,8850.279999999995,330.0,390,319.145,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-14,long,31,320.192,4160,-10865.920000000096,30.0,61,317.58,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-21,short,31,314.8,4771,-6011.459999999957,30.0,61,316.06,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-24,short,121,314.56,5611,-1458.8599999999476,90.0,211,314.82,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-25,short,61,313.24,5633,-1267.4249999998083,30.0,91,313.465,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-25,short,151,312.68,5633,14533.13999999991,240.0,390,310.1,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-27,long,121,318.16,4956,11299.679999999864,270.0,390,320.44,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-04-28,long,61,321.59,3851,-7740.509999999967,30.0,91,319.58,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-02,short,61,319.68,3817,496.2099999999833,180.0,241,319.55,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-02,short,301,319.1702,3817,-2442.116599999923,30.0,331,319.81,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-03,long,31,320.62,3835,-2607.8000000000256,30.0,61,319.94,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-04,short,61,315.36,4299,-3482.1900000000087,30.0,91,316.17,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-05,long,31,319.63,4237,13304.179999999942,360.0,390,322.77,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-08,short,31,321.67,3722,-297.75999999994053,30.0,61,321.75,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-12,short,91,324.87,3629,-835.7586999999993,60.0,151,325.1003,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-12,short,181,323.995,3629,-3465.6949999999406,210.0,390,324.95,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-16,long,31,327.29,4113,444.20400000001695,30.0,61,327.398,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-16,long,91,328.08,4113,616.9500000001395,150.0,241,328.23,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-16,long,271,328.63,4113,-1891.9799999999157,30.0,301,328.17,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-17,long,211,330.08,4085,4003.300000000076,180.0,390,331.06,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-18,long,31,332.998,5054,6074.9079999999885,240.0,271,334.2,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-18,long,301,334.871,5054,11720.226000000079,90.0,390,337.19,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-22,long,31,338.3,4520,-3457.7999999999392,60.0,91,337.535,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-23,short,301,333.6208,4845,1166.6759999998967,90.0,390,333.38,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-24,short,61,330.25,4602,-2485.080000000095,60.0,121,330.79,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-24,short,181,329.95,4602,-1886.8200000001152,30.0,211,330.36,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-05-26,long,31,342.97,4140,22666.499999999847,360.0,390,348.445,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-01,long,121,349.96,3698,6785.830000000138,270.0,390,351.795,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-05,long,91,356.61,3727,-1043.5600000001093,150.0,241,356.33,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-07,short,91,352.115,3675,11980.499999999967,300.0,390,348.855,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-08,long,61,350.96,3352,7609.04000000013,330.0,390,353.23,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-09,long,31,356.95,3451,-6349.839999999913,60.0,91,355.11,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-12,long,331,359.17,3431,3362.3799999998687,60.0,390,360.15,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-14,long,121,365.7,3517,-2145.370000000048,30.0,151,365.09,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-15,long,61,367.46,3645,9458.7750000001,330.0,390,370.055,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-20,short,61,364.07,4577,-3890.450000000105,60.0,121,364.92,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-21,short,31,363.82,4494,3033.4500000000608,240.0,271,363.145,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-22,long,31,363.3554,4161,-854.6693999999864,60.0,91,363.15,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-22,long,151,364.81,4161,-2704.649999999906,30.0,181,364.16,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-22,long,271,364.82,4161,5908.620000000069,120.0,390,366.24,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-26,long,31,364.4,3962,-871.6399999998829,30.0,61,364.18,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-26,short,181,359.17,3962,5348.700000000088,210.0,390,357.82,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-27,long,151,361.3999,3774,9057.97740000003,240.0,390,363.8,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-28,long,91,365.75,3544,-4077.3720000000794,30.0,121,364.5995,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-30,long,31,369.16,4041,-1252.7100000000062,120.0,151,368.85,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-30,long,211,370.02,4041,-969.8400000000369,120.0,331,369.78,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-06-30,long,361,370.08,4041,-1575.9899999999448,30.0,390,369.69,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-07-07,long,211,369.87,4047,-768.929999999991,60.0,271,369.68,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-07-10,short,31,364.36,4291,-7637.979999999882,30.0,61,366.14,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-07-12,long,61,373.73,4172,-3337.6000000000477,30.0,91,372.93,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-07-13,long,241,378.11,4343,-521.1600000000196,30.0,271,377.99,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2023-07-13,long,331,378.53,4343,3344.110000000168,60.0,390,379.3,end_of_session
